hostGroup,hostName,parasiteName,parType,parPhylum,prevalence,hostsSampled,samplingType,hostEnvironment,citation,parTransClose,nonclose,vector,intermediate,ParasiteTraitsCitation
carnivores,Puma_concolor,Bartonella henselae,Bacteria,Proteobacteria,0.054,37,Serology,terrestrial,Chomel et al. 2004,0,0,1,0,"Gutiérrez R, Krasnov B, Morick D, Gottlieb Y, Khokhlova IS, Harrus S.Bartonella Infection in Rodents and Their Flea Ectoparasites: An Overview.Vector Borne and Zoonotic Diseases. 2015;15(1):27-39."
carnivores,Puma_concolor,Bartonella henselae,Bacteria,Proteobacteria,0.08,57,Serology,terrestrial,Chomel et al. 2004,0,0,1,0,"Gutiérrez R, Krasnov B, Morick D, Gottlieb Y, Khokhlova IS, Harrus S.Bartonella Infection in Rodents and Their Flea Ectoparasites: An Overview.Vector Borne and Zoonotic Diseases. 2015;15(1):27-39."
carnivores,Puma_concolor,Bartonella henselae,Bacteria,Proteobacteria,0.09,11,Serology,terrestrial,Chomel et al. 2004,0,0,1,0,"Gutiérrez R, Krasnov B, Morick D, Gottlieb Y, Khokhlova IS, Harrus S.Bartonella Infection in Rodents and Their Flea Ectoparasites: An Overview.Vector Borne and Zoonotic Diseases. 2015;15(1):27-39."
carnivores,Puma_concolor,Bartonella henselae,Bacteria,Proteobacteria,0.4,40,Serology,terrestrial,Chomel et al. 2004,0,0,1,0,"Gutiérrez R, Krasnov B, Morick D, Gottlieb Y, Khokhlova IS, Harrus S.Bartonella Infection in Rodents and Their Flea Ectoparasites: An Overview.Vector Borne and Zoonotic Diseases. 2015;15(1):27-39."
carnivores,Puma_concolor,Bartonella henselae,Bacteria,Proteobacteria,0.11,51,Serology,terrestrial,Chomel et al. 2004,0,0,1,0,"Gutiérrez R, Krasnov B, Morick D, Gottlieb Y, Khokhlova IS, Harrus S.Bartonella Infection in Rodents and Their Flea Ectoparasites: An Overview.Vector Borne and Zoonotic Diseases. 2015;15(1):27-39."
carnivores,Puma_concolor,Bartonella henselae,Bacteria,Proteobacteria,1,5,Serology,terrestrial,Filoni et al. 2006,0,0,1,0,"Gutiérrez R, Krasnov B, Morick D, Gottlieb Y, Khokhlova IS, Harrus S.Bartonella Infection in Rodents and Their Flea Ectoparasites: An Overview.Vector Borne and Zoonotic Diseases. 2015;15(1):27-39."
carnivores,Puma_concolor,Bartonella henselae,Bacteria,Proteobacteria,1,1,Serology,terrestrial,Filoni et al. 2006,0,0,1,0,"Gutiérrez R, Krasnov B, Morick D, Gottlieb Y, Khokhlova IS, Harrus S.Bartonella Infection in Rodents and Their Flea Ectoparasites: An Overview.Vector Borne and Zoonotic Diseases. 2015;15(1):27-39."
carnivores,Puma_concolor,Bartonella henselae,Bacteria,Proteobacteria,0.5,2,Serology,terrestrial,Filoni et al. 2006,0,0,1,0,"Gutiérrez R, Krasnov B, Morick D, Gottlieb Y, Khokhlova IS, Harrus S.Bartonella Infection in Rodents and Their Flea Ectoparasites: An Overview.Vector Borne and Zoonotic Diseases. 2015;15(1):27-39."
carnivores,Puma_concolor,Bartonella henselae,Bacteria,Proteobacteria,1,1,Serology,terrestrial,Filoni et al. 2006,0,0,1,0,"Gutiérrez R, Krasnov B, Morick D, Gottlieb Y, Khokhlova IS, Harrus S.Bartonella Infection in Rodents and Their Flea Ectoparasites: An Overview.Vector Borne and Zoonotic Diseases. 2015;15(1):27-39."
carnivores,Puma_concolor,Bartonella henselae,Bacteria,Proteobacteria,1,2,Serology,terrestrial,Filoni et al. 2006,0,0,1,0,"Gutiérrez R, Krasnov B, Morick D, Gottlieb Y, Khokhlova IS, Harrus S.Bartonella Infection in Rodents and Their Flea Ectoparasites: An Overview.Vector Borne and Zoonotic Diseases. 2015;15(1):27-39."
carnivores,Puma_concolor,Bartonella henselae,Bacteria,Proteobacteria,1,1,Serology,terrestrial,Filoni et al. 2006,0,0,1,0,"Gutiérrez R, Krasnov B, Morick D, Gottlieb Y, Khokhlova IS, Harrus S.Bartonella Infection in Rodents and Their Flea Ectoparasites: An Overview.Vector Borne and Zoonotic Diseases. 2015;15(1):27-39."
carnivores,Puma_concolor,Bartonella henselae,Bacteria,Proteobacteria,1,1,Serology,terrestrial,Filoni et al. 2006,0,0,1,0,"Gutiérrez R, Krasnov B, Morick D, Gottlieb Y, Khokhlova IS, Harrus S.Bartonella Infection in Rodents and Their Flea Ectoparasites: An Overview.Vector Borne and Zoonotic Diseases. 2015;15(1):27-39."
carnivores,Puma_concolor,Bartonella henselae,Bacteria,Proteobacteria,1,1,Serology,terrestrial,Filoni et al. 2006,0,0,1,0,"Gutiérrez R, Krasnov B, Morick D, Gottlieb Y, Khokhlova IS, Harrus S.Bartonella Infection in Rodents and Their Flea Ectoparasites: An Overview.Vector Borne and Zoonotic Diseases. 2015;15(1):27-39."
carnivores,Puma_concolor,Bartonella henselae,Bacteria,Proteobacteria,1,3,Serology,terrestrial,Filoni et al. 2006,0,0,1,0,"Gutiérrez R, Krasnov B, Morick D, Gottlieb Y, Khokhlova IS, Harrus S.Bartonella Infection in Rodents and Their Flea Ectoparasites: An Overview.Vector Borne and Zoonotic Diseases. 2015;15(1):27-39."
carnivores,Puma_concolor,Bartonella henselae,Bacteria,Proteobacteria,0.06,18,DirectBlood,terrestrial,Rotstein et al. 2000,0,0,1,0,"Gutiérrez R, Krasnov B, Morick D, Gottlieb Y, Khokhlova IS, Harrus S.Bartonella Infection in Rodents and Their Flea Ectoparasites: An Overview.Vector Borne and Zoonotic Diseases. 2015;15(1):27-39."
carnivores,Puma_concolor,Bartonella henselae,Bacteria,Proteobacteria,0.28,7,DirectBlood,terrestrial,Rotstein et al. 2000,0,0,1,0,"Gutiérrez R, Krasnov B, Morick D, Gottlieb Y, Khokhlova IS, Harrus S.Bartonella Infection in Rodents and Their Flea Ectoparasites: An Overview.Vector Borne and Zoonotic Diseases. 2015;15(1):27-39."
carnivores,Puma_concolor,Bartonella henselae,Bacteria,Proteobacteria,0.4,10,DirectBlood,terrestrial,Rotstein et al. 2000,0,0,1,0,"Gutiérrez R, Krasnov B, Morick D, Gottlieb Y, Khokhlova IS, Harrus S.Bartonella Infection in Rodents and Their Flea Ectoparasites: An Overview.Vector Borne and Zoonotic Diseases. 2015;15(1):27-39."
carnivores,Puma_concolor,Bartonella henselae,Bacteria,Proteobacteria,0.351,74,Serology,terrestrial,Yamamoto et al. 1998,0,0,1,0,"Gutiérrez R, Krasnov B, Morick D, Gottlieb Y, Khokhlova IS, Harrus S.Bartonella Infection in Rodents and Their Flea Ectoparasites: An Overview.Vector Borne and Zoonotic Diseases. 2015;15(1):27-39."
carnivores,Puma_concolor,Bartonella henselae,Bacteria,Proteobacteria,0.333,54,Serology,terrestrial,Yamamoto et al. 1998,0,0,1,0,"Gutiérrez R, Krasnov B, Morick D, Gottlieb Y, Khokhlova IS, Harrus S.Bartonella Infection in Rodents and Their Flea Ectoparasites: An Overview.Vector Borne and Zoonotic Diseases. 2015;15(1):27-39."
carnivores,Puma_concolor,Bartonella henselae,Bacteria,Proteobacteria,0.4,20,Serology,terrestrial,Yamamoto et al. 1998,0,0,1,0,"Gutiérrez R, Krasnov B, Morick D, Gottlieb Y, Khokhlova IS, Harrus S.Bartonella Infection in Rodents and Their Flea Ectoparasites: An Overview.Vector Borne and Zoonotic Diseases. 2015;15(1):27-39."
carnivores,Puma_concolor,Bartonella henselae,Bacteria,Proteobacteria,0.431,51,Serology,terrestrial,Yamamoto et al. 1998,0,0,1,0,"Gutiérrez R, Krasnov B, Morick D, Gottlieb Y, Khokhlova IS, Harrus S.Bartonella Infection in Rodents and Their Flea Ectoparasites: An Overview.Vector Borne and Zoonotic Diseases. 2015;15(1):27-39."
carnivores,Puma_concolor,Bartonella henselae,Bacteria,Proteobacteria,0.182,22,Serology,terrestrial,Yamamoto et al. 1998,0,0,1,0,"Gutiérrez R, Krasnov B, Morick D, Gottlieb Y, Khokhlova IS, Harrus S.Bartonella Infection in Rodents and Their Flea Ectoparasites: An Overview.Vector Borne and Zoonotic Diseases. 2015;15(1):27-39."
carnivores,Puma_concolor,Bartonella henselae,Bacteria,Proteobacteria,0.318,22,Serology,terrestrial,Yamamoto et al. 1998,0,0,1,0,"Gutiérrez R, Krasnov B, Morick D, Gottlieb Y, Khokhlova IS, Harrus S.Bartonella Infection in Rodents and Their Flea Ectoparasites: An Overview.Vector Borne and Zoonotic Diseases. 2015;15(1):27-39."
carnivores,Puma_concolor,Bartonella henselae,Bacteria,Proteobacteria,0.2,10,Serology,terrestrial,Yamamoto et al. 1998,0,0,1,0,"Gutiérrez R, Krasnov B, Morick D, Gottlieb Y, Khokhlova IS, Harrus S.Bartonella Infection in Rodents and Their Flea Ectoparasites: An Overview.Vector Borne and Zoonotic Diseases. 2015;15(1):27-39."
carnivores,Puma_concolor,Bartonella henselae,Bacteria,Proteobacteria,0.419,31,Serology,terrestrial,Yamamoto et al. 1998,0,0,1,0,"Gutiérrez R, Krasnov B, Morick D, Gottlieb Y, Khokhlova IS, Harrus S.Bartonella Infection in Rodents and Their Flea Ectoparasites: An Overview.Vector Borne and Zoonotic Diseases. 2015;15(1):27-39."
carnivores,Puma_concolor,Bartonella henselae,Bacteria,Proteobacteria,0.3,10,Serology,terrestrial,Yamamoto et al. 1998,0,0,1,0,"Gutiérrez R, Krasnov B, Morick D, Gottlieb Y, Khokhlova IS, Harrus S.Bartonella Infection in Rodents and Their Flea Ectoparasites: An Overview.Vector Borne and Zoonotic Diseases. 2015;15(1):27-39."
carnivores,Puma_concolor,Capillaria aerophila,Helminth,Nematoda,0.29,7,DirectOther,terrestrial,Forrester et al. 1985,0,1,0,1,NA
carnivores,Puma_concolor,Capillaria hepatica,Helminth,Nematoda,1,2,DirectOther,terrestrial,Quadros et al. 2009,0,1,0,1,Marquardt W; Demaree; Grieve (2000). Parasitology and Vector Bology (2nd ed.). Harcourt Academic. pp.486;
carnivores,Puma_concolor,Capillaria hepatica,Helminth,Nematoda,1,1,DirectOther,terrestrial,Quadros et al. 2009,0,1,0,1,Marquardt W; Demaree; Grieve (2000). Parasitology and Vector Bology (2nd ed.). Harcourt Academic. pp.486;
carnivores,Puma_concolor,Capillaria hepatica,Helminth,Nematoda,1,1,DirectOther,terrestrial,Quadros et al. 2009,0,1,0,1,Marquardt W; Demaree; Grieve (2000). Parasitology and Vector Bology (2nd ed.). Harcourt Academic. pp.486;
carnivores,Puma_concolor,Ctenocephalides felis,Arthropod,Arthropoda,0.08,12,DirectOther,terrestrial,Forrester et al. 1985,1,1,0,0,Marquardt W; Demaree; Grieve (2000). Parasitology and Vector Bology (2nd ed.). Harcourt Academic.pg 579;;Blagburn and Dryden. 2009. Vet Clin Small Anim.
carnivores,Puma_concolor,Cylicospirura subaequalis,Helminth,Nematoda,1,1,DirectOther,terrestrial,Rickard and Foreyt 1992,0,0,0,1,NA
carnivores,Puma_concolor,Cylicospirura subaequalis,Helminth,Nematoda,1,1,DirectOther,terrestrial,Rickard and Foreyt 1992,0,0,0,1,NA
carnivores,Puma_concolor,Cylicospirura subaequalis,Helminth,Nematoda,0.509,53,DirectOther,terrestrial,Waid and Pence 1988,0,0,0,1,NA
carnivores,Puma_concolor,Cytauxzoon felis,Protozoa,Apicomplexa,1,2,Other,terrestrial,Yabsley et al. 2006,0,0,1,1,NA
carnivores,Puma_concolor,Cytauxzoon felis,Protozoa,Apicomplexa,0.077,39,Other,terrestrial,Yabsley et al. 2006,0,0,1,1,NA
carnivores,Puma_concolor,Cytauxzoon felis,Protozoa,Apicomplexa,0.122,41,Other,terrestrial,Yabsley et al. 2006,0,0,1,1,NA
carnivores,Puma_concolor,Dermacentor nitens,Arthropod,Arthropoda,0.08,12,DirectOther,terrestrial,Forrester et al. 1985,0,1,0,0,NA
carnivores,Puma_concolor,Dermacentor nitens,Arthropod,Arthropoda,0.121,33,DirectOther,terrestrial,Labruna et al. 2005,0,1,0,0,NA
carnivores,Puma_concolor,Dermacentor variabilis,Arthropod,Arthropoda,0.75,12,DirectOther,terrestrial,Forrester et al. 1985,0,1,0,0,NA
carnivores,Puma_concolor,Dirofilaria immitis,Helminth,Nematoda,0.04,22,DirectBlood,terrestrial,Paul-Murphy et al. 1994,0,0,1,0,NA
carnivores,Puma_concolor,Dirofilaria striata,Helminth,Nematoda,0.57,7,DirectOther,terrestrial,Forrester et al. 1985,0,0,1,0,NA
carnivores,Puma_concolor,Dirofilaria striata,Helminth,Nematoda,0.745,47,DirectBlood,terrestrial,Lamm et al. 1997,0,0,1,0,NA
carnivores,Puma_concolor,Dirofilaria striata,Helminth,Nematoda,0.133,15,DirectBlood,terrestrial,Lamm et al. 1997,0,0,1,0,NA
carnivores,Puma_concolor,Ehrlichia canis,Bacteria,Proteobacteria,0.167,6,Serology,terrestrial,Filoni et al. 2006,0,0,1,0,NA
carnivores,Puma_concolor,Escherichia coli,Bacteria,Proteobacteria,0.2,5,DirectOther,terrestrial,Cunningham et al. 2008,1,1,0,0,NA
carnivores,Puma_concolor,Gammaretrovirus Feline leukemia virus,Virus,RNA virus,0.455,11,Serology,terrestrial,Cunningham et al. 2008,1,0,0,0,"Little S, Bienzle D, Carioto L, Chisholm H, O’Brien E, Scherk M. Feline leukemia virus and feline immunodeficiency virus in Canada: Recommendations for testing and management. The Canadian Veterinary Journal. 2011;52(8):849-855."
carnivores,Puma_concolor,Gammaretrovirus Feline leukemia virus,Virus,RNA virus,0.063,16,Serology,terrestrial,Cunningham et al. 2008,1,0,0,0,"Little S, Bienzle D, Carioto L, Chisholm H, O’Brien E, Scherk M. Feline leukemia virus and feline immunodeficiency virus in Canada: Recommendations for testing and management. The Canadian Veterinary Journal. 2011;52(8):849-855."
carnivores,Puma_concolor,Gammaretrovirus Feline leukemia virus,Virus,RNA virus,0.059,17,Serology,terrestrial,Cunningham et al. 2008,1,0,0,0,"Little S, Bienzle D, Carioto L, Chisholm H, O’Brien E, Scherk M. Feline leukemia virus and feline immunodeficiency virus in Canada: Recommendations for testing and management. The Canadian Veterinary Journal. 2011;52(8):849-855."
carnivores,Puma_concolor,Gammaretrovirus Feline leukemia virus,Virus,RNA virus,0.038,131,Serology,terrestrial,Cunningham et al. 2008,1,0,0,0,"Little S, Bienzle D, Carioto L, Chisholm H, O’Brien E, Scherk M. Feline leukemia virus and feline immunodeficiency virus in Canada: Recommendations for testing and management. The Canadian Veterinary Journal. 2011;52(8):849-855."
carnivores,Puma_concolor,Gammaretrovirus Feline leukemia virus,Virus,RNA virus,0.346,26,Serology,terrestrial,Cunningham et al. 2008,1,0,0,0,"Little S, Bienzle D, Carioto L, Chisholm H, O’Brien E, Scherk M. Feline leukemia virus and feline immunodeficiency virus in Canada: Recommendations for testing and management. The Canadian Veterinary Journal. 2011;52(8):849-855."
carnivores,Puma_concolor,Gammaretrovirus Feline leukemia virus,Virus,RNA virus,0.429,7,Serology,terrestrial,Cunningham et al. 2008,1,0,0,0,"Little S, Bienzle D, Carioto L, Chisholm H, O’Brien E, Scherk M. Feline leukemia virus and feline immunodeficiency virus in Canada: Recommendations for testing and management. The Canadian Veterinary Journal. 2011;52(8):849-855."
carnivores,Puma_concolor,Gammaretrovirus Feline leukemia virus,Virus,RNA virus,0.077,13,Serology,terrestrial,Cunningham et al. 2008,1,0,0,0,"Little S, Bienzle D, Carioto L, Chisholm H, O’Brien E, Scherk M. Feline leukemia virus and feline immunodeficiency virus in Canada: Recommendations for testing and management. The Canadian Veterinary Journal. 2011;52(8):849-855."
carnivores,Puma_concolor,Gammaretrovirus Feline leukemia virus,Virus,RNA virus,0.161,143,Serology,terrestrial,Cunningham et al. 2008,1,0,0,0,"Little S, Bienzle D, Carioto L, Chisholm H, O’Brien E, Scherk M. Feline leukemia virus and feline immunodeficiency virus in Canada: Recommendations for testing and management. The Canadian Veterinary Journal. 2011;52(8):849-855."
carnivores,Puma_concolor,Gammaretrovirus Feline leukemia virus,Virus,RNA virus,0.25,12,Serology,terrestrial,Cunningham et al. 2008,1,0,0,0,"Little S, Bienzle D, Carioto L, Chisholm H, O’Brien E, Scherk M. Feline leukemia virus and feline immunodeficiency virus in Canada: Recommendations for testing and management. The Canadian Veterinary Journal. 2011;52(8):849-855."
carnivores,Puma_concolor,Gammaretrovirus Feline leukemia virus,Virus,RNA virus,0.053,19,Serology,terrestrial,Cunningham et al. 2008,1,0,0,0,"Little S, Bienzle D, Carioto L, Chisholm H, O’Brien E, Scherk M. Feline leukemia virus and feline immunodeficiency virus in Canada: Recommendations for testing and management. The Canadian Veterinary Journal. 2011;52(8):849-855."
carnivores,Puma_concolor,Gammaretrovirus Feline leukemia virus,Virus,RNA virus,0.267,15,Serology,terrestrial,Cunningham et al. 2008,1,0,0,0,"Little S, Bienzle D, Carioto L, Chisholm H, O’Brien E, Scherk M. Feline leukemia virus and feline immunodeficiency virus in Canada: Recommendations for testing and management. The Canadian Veterinary Journal. 2011;52(8):849-855."
carnivores,Puma_concolor,Gammaretrovirus Feline leukemia virus,Virus,RNA virus,0.167,6,Serology,terrestrial,Filoni et al. 2006,1,0,0,0,"Little S, Bienzle D, Carioto L, Chisholm H, O’Brien E, Scherk M. Feline leukemia virus and feline immunodeficiency virus in Canada: Recommendations for testing and management. The Canadian Veterinary Journal. 2011;52(8):849-855."
carnivores,Puma_concolor,Gammaretrovirus Feline leukemia virus,Virus,RNA virus,1,1,Serology,terrestrial,Filoni et al. 2006,1,0,0,0,"Little S, Bienzle D, Carioto L, Chisholm H, O’Brien E, Scherk M. Feline leukemia virus and feline immunodeficiency virus in Canada: Recommendations for testing and management. The Canadian Veterinary Journal. 2011;52(8):849-855."
carnivores,Puma_concolor,Gammaretrovirus Feline leukemia virus,Virus,RNA virus,1,1,DirectOther,terrestrial,Jessup et al 1993a,1,0,0,0,"Little S, Bienzle D, Carioto L, Chisholm H, O’Brien E, Scherk M. Feline leukemia virus and feline immunodeficiency virus in Canada: Recommendations for testing and management. The Canadian Veterinary Journal. 2011;52(8):849-855."
carnivores,Puma_concolor,Gnathostoma procyonis,Helminth,Nematoda,0.019,53,DirectOther,terrestrial,Waid and Pence 1988,0,0,0,1,NA
carnivores,Puma_concolor,Heterobilharzia americana,Helminth,Platyhelminthes,0.71,7,DirectOther,terrestrial,Forrester et al. 1985,0,1,0,1,Caropi. 2015. Veterinary Pathology. ;Corapi et al. 2015. Veterinary Pathology.
carnivores,Puma_concolor,Ixodes affinis,Arthropod,Arthropoda,0.33,12,DirectOther,terrestrial,Forrester et al. 1985,0,1,0,0,NA
carnivores,Puma_concolor,Ixodes aragaoi,Arthropod,Arthropoda,0.03,33,DirectOther,terrestrial,Labruna et al. 2005,0,1,0,0,NA
carnivores,Puma_concolor,Ixodes scapularis,Arthropod,Arthropoda,0.58,12,DirectOther,terrestrial,Forrester et al. 1985,0,1,0,0,NA
carnivores,Puma_concolor,Lentivirus Feline immunodeficiency virus,Virus,RNA virus,0.857,14,Serology,terrestrial,Biek et al. 2003,1,0,0,0,"Teixeira BM, Hagiwara MK, Cruz JCM, Hosie MJ. Feline Immunodeficiency Virus in South America. Viruses. 2012;4(3):383-396. doi:10.3390/v4030383."
carnivores,Puma_concolor,Lentivirus Feline immunodeficiency virus,Virus,RNA virus,0.857,7,Serology,terrestrial,Biek et al. 2003,1,0,0,0,"Teixeira BM, Hagiwara MK, Cruz JCM, Hosie MJ. Feline Immunodeficiency Virus in South America. Viruses. 2012;4(3):383-396. doi:10.3390/v4030383."
carnivores,Puma_concolor,Lentivirus Feline immunodeficiency virus,Virus,RNA virus,0.577,52,Serology,terrestrial,Biek et al. 2003,1,0,0,0,"Teixeira BM, Hagiwara MK, Cruz JCM, Hosie MJ. Feline Immunodeficiency Virus in South America. Viruses. 2012;4(3):383-396. doi:10.3390/v4030383."
carnivores,Puma_concolor,Lentivirus Feline immunodeficiency virus,Virus,RNA virus,0.333,15,Serology,terrestrial,Biek et al. 2003,1,0,0,0,"Teixeira BM, Hagiwara MK, Cruz JCM, Hosie MJ. Feline Immunodeficiency Virus in South America. Viruses. 2012;4(3):383-396. doi:10.3390/v4030383."
carnivores,Puma_concolor,Lentivirus Feline immunodeficiency virus,Virus,RNA virus,0.438,16,Serology,terrestrial,Biek et al. 2003,1,0,0,0,"Teixeira BM, Hagiwara MK, Cruz JCM, Hosie MJ. Feline Immunodeficiency Virus in South America. Viruses. 2012;4(3):383-396. doi:10.3390/v4030383."
carnivores,Puma_concolor,Lentivirus Feline immunodeficiency virus,Virus,RNA virus,0.5,NA,PCR,terrestrial,Biek et al. 2006,1,0,0,0,"Teixeira BM, Hagiwara MK, Cruz JCM, Hosie MJ. Feline Immunodeficiency Virus in South America. Viruses. 2012;4(3):383-396. doi:10.3390/v4030383."
carnivores,Puma_concolor,Lentivirus Feline immunodeficiency virus,Virus,RNA virus,0.483,NA,PCR,terrestrial,Biek et al. 2006,1,0,0,0,"Teixeira BM, Hagiwara MK, Cruz JCM, Hosie MJ. Feline Immunodeficiency Virus in South America. Viruses. 2012;4(3):383-396. doi:10.3390/v4030383."
carnivores,Puma_concolor,Lentivirus Feline immunodeficiency virus,Virus,RNA virus,0.3,NA,PCR,terrestrial,Biek et al. 2006,1,0,0,0,"Teixeira BM, Hagiwara MK, Cruz JCM, Hosie MJ. Feline Immunodeficiency Virus in South America. Viruses. 2012;4(3):383-396. doi:10.3390/v4030383."
carnivores,Puma_concolor,Lentivirus Feline immunodeficiency virus,Virus,RNA virus,0.188,NA,PCR,terrestrial,Biek et al. 2006,1,0,0,0,"Teixeira BM, Hagiwara MK, Cruz JCM, Hosie MJ. Feline Immunodeficiency Virus in South America. Viruses. 2012;4(3):383-396. doi:10.3390/v4030383."
carnivores,Puma_concolor,Lentivirus Feline immunodeficiency virus,Virus,RNA virus,0.2,NA,PCR,terrestrial,Biek et al. 2006,1,0,0,0,"Teixeira BM, Hagiwara MK, Cruz JCM, Hosie MJ. Feline Immunodeficiency Virus in South America. Viruses. 2012;4(3):383-396. doi:10.3390/v4030383."
carnivores,Puma_concolor,Lentivirus Feline immunodeficiency virus,Virus,RNA virus,1,39,PCR,terrestrial,Blake et al. 2006,1,0,0,0,"Teixeira BM, Hagiwara MK, Cruz JCM, Hosie MJ. Feline Immunodeficiency Virus in South America. Viruses. 2012;4(3):383-396. doi:10.3390/v4030383."
carnivores,Puma_concolor,Lentivirus Feline immunodeficiency virus,Virus,RNA virus,0.43,7,Serology,terrestrial,Brown et al. 1993,1,0,0,0,"Teixeira BM, Hagiwara MK, Cruz JCM, Hosie MJ. Feline Immunodeficiency Virus in South America. Viruses. 2012;4(3):383-396. doi:10.3390/v4030383."
carnivores,Puma_concolor,Lentivirus Feline immunodeficiency virus,Virus,RNA virus,0.69,13,Serology,terrestrial,Brown et al. 1993,1,0,0,0,"Teixeira BM, Hagiwara MK, Cruz JCM, Hosie MJ. Feline Immunodeficiency Virus in South America. Viruses. 2012;4(3):383-396. doi:10.3390/v4030383."
carnivores,Puma_concolor,Lentivirus Feline immunodeficiency virus,Virus,RNA virus,0.21,48,Serology,terrestrial,Brown et al. 1993,1,0,0,0,"Teixeira BM, Hagiwara MK, Cruz JCM, Hosie MJ. Feline Immunodeficiency Virus in South America. Viruses. 2012;4(3):383-396. doi:10.3390/v4030383."
carnivores,Puma_concolor,Lentivirus Feline immunodeficiency virus,Virus,RNA virus,0.67,9,Serology,terrestrial,Brown et al. 1993,1,0,0,0,"Teixeira BM, Hagiwara MK, Cruz JCM, Hosie MJ. Feline Immunodeficiency Virus in South America. Viruses. 2012;4(3):383-396. doi:10.3390/v4030383."
carnivores,Puma_concolor,Lentivirus Feline immunodeficiency virus,Virus,RNA virus,0.4,10,Serology,terrestrial,Brown et al. 1993,1,0,0,0,"Teixeira BM, Hagiwara MK, Cruz JCM, Hosie MJ. Feline Immunodeficiency Virus in South America. Viruses. 2012;4(3):383-396. doi:10.3390/v4030383."
carnivores,Puma_concolor,Lentivirus Feline immunodeficiency virus,Virus,RNA virus,0.13,15,Serology,terrestrial,Brown et al. 1993,1,0,0,0,"Teixeira BM, Hagiwara MK, Cruz JCM, Hosie MJ. Feline Immunodeficiency Virus in South America. Viruses. 2012;4(3):383-396. doi:10.3390/v4030383."
carnivores,Puma_concolor,Lentivirus Feline immunodeficiency virus,Virus,RNA virus,0.09,11,Serology,terrestrial,Brown et al. 1993,1,0,0,0,"Teixeira BM, Hagiwara MK, Cruz JCM, Hosie MJ. Feline Immunodeficiency Virus in South America. Viruses. 2012;4(3):383-396. doi:10.3390/v4030383."
carnivores,Puma_concolor,Lentivirus Feline immunodeficiency virus,Virus,RNA virus,0.33,3,Serology,terrestrial,Brown et al. 1993,1,0,0,0,"Teixeira BM, Hagiwara MK, Cruz JCM, Hosie MJ. Feline Immunodeficiency Virus in South America. Viruses. 2012;4(3):383-396. doi:10.3390/v4030383."
carnivores,Puma_concolor,Lentivirus Feline immunodeficiency virus,Virus,RNA virus,0.42,24,Serology,terrestrial,Brown et al. 1993,1,0,0,0,"Teixeira BM, Hagiwara MK, Cruz JCM, Hosie MJ. Feline Immunodeficiency Virus in South America. Viruses. 2012;4(3):383-396. doi:10.3390/v4030383."
carnivores,Puma_concolor,Lentivirus Feline immunodeficiency virus,Virus,RNA virus,0.27,22,Serology,terrestrial,Brown et al. 1993,1,0,0,0,"Teixeira BM, Hagiwara MK, Cruz JCM, Hosie MJ. Feline Immunodeficiency Virus in South America. Viruses. 2012;4(3):383-396. doi:10.3390/v4030383."
carnivores,Puma_concolor,Lentivirus Feline immunodeficiency virus,Virus,RNA virus,0.5,2,Serology,terrestrial,Brown et al. 1993,1,0,0,0,"Teixeira BM, Hagiwara MK, Cruz JCM, Hosie MJ. Feline Immunodeficiency Virus in South America. Viruses. 2012;4(3):383-396. doi:10.3390/v4030383."
carnivores,Puma_concolor,Lentivirus Feline immunodeficiency virus,Virus,RNA virus,0.17,41,Serology,terrestrial,Brown et al. 1993,1,0,0,0,"Teixeira BM, Hagiwara MK, Cruz JCM, Hosie MJ. Feline Immunodeficiency Virus in South America. Viruses. 2012;4(3):383-396. doi:10.3390/v4030383."
carnivores,Puma_concolor,Lentivirus Feline immunodeficiency virus,Virus,RNA virus,0.455,11,Serology,terrestrial,Cunningham et al. 2008,1,0,0,0,"Teixeira BM, Hagiwara MK, Cruz JCM, Hosie MJ. Feline Immunodeficiency Virus in South America. Viruses. 2012;4(3):383-396. doi:10.3390/v4030383."
carnivores,Puma_concolor,Lentivirus Feline immunodeficiency virus,Virus,RNA virus,0.473,131,Serology,terrestrial,Cunningham et al. 2008,1,0,0,0,"Teixeira BM, Hagiwara MK, Cruz JCM, Hosie MJ. Feline Immunodeficiency Virus in South America. Viruses. 2012;4(3):383-396. doi:10.3390/v4030383."
carnivores,Puma_concolor,Lentivirus Feline immunodeficiency virus,Virus,RNA virus,0.346,26,Serology,terrestrial,Cunningham et al. 2008,1,0,0,0,"Teixeira BM, Hagiwara MK, Cruz JCM, Hosie MJ. Feline Immunodeficiency Virus in South America. Viruses. 2012;4(3):383-396. doi:10.3390/v4030383."
carnivores,Puma_concolor,Lentivirus Feline immunodeficiency virus,Virus,RNA virus,0.038,131,Serology,terrestrial,Cunningham et al. 2008,1,0,0,0,"Teixeira BM, Hagiwara MK, Cruz JCM, Hosie MJ. Feline Immunodeficiency Virus in South America. Viruses. 2012;4(3):383-396. doi:10.3390/v4030383."
carnivores,Puma_concolor,Lentivirus Feline immunodeficiency virus,Virus,RNA virus,0.059,17,Serology,terrestrial,Cunningham et al. 2008,1,0,0,0,"Teixeira BM, Hagiwara MK, Cruz JCM, Hosie MJ. Feline Immunodeficiency Virus in South America. Viruses. 2012;4(3):383-396. doi:10.3390/v4030383."
